sign_id,sign_name,unicode_value,character,character_image,frequency_count,contexts,variants,transliteration,classification,sources
U+18CD6,Khitan Large Script Character 18CD6,U+18CD6,𘳖,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193420'}]"
U+18CD7,Khitan Large Script Character 18CD7,U+18CD7,𘳗,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193426'}]"
U+18CD8,Khitan Large Script Character 18CD8,U+18CD8,𘳘,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193432'}]"
U+18CD9,Khitan Large Script Character 18CD9,U+18CD9,𘳙,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193438'}]"
U+18CDA,Khitan Large Script Character 18CDA,U+18CDA,𘳚,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193448'}]"
U+18CDB,Khitan Large Script Character 18CDB,U+18CDB,𘳛,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193454'}]"
U+18CDC,Khitan Large Script Character 18CDC,U+18CDC,𘳜,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193461'}]"
U+18CDD,Khitan Large Script Character 18CDD,U+18CDD,𘳝,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193467'}]"
U+18CDE,Khitan Large Script Character 18CDE,U+18CDE,𘳞,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193473'}]"
U+18CDF,Khitan Large Script Character 18CDF,U+18CDF,𘳟,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193478'}]"
U+18CE0,Khitan Large Script Character 18CE0,U+18CE0,𘳠,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193484'}]"
U+18CE1,Khitan Large Script Character 18CE1,U+18CE1,𘳡,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193492'}]"
U+18CE2,Khitan Large Script Character 18CE2,U+18CE2,𘳢,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193497'}]"
U+18CE3,Khitan Large Script Character 18CE3,U+18CE3,𘳣,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193503'}]"
U+18CE4,Khitan Large Script Character 18CE4,U+18CE4,𘳤,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193511'}]"
U+18CE5,Khitan Large Script Character 18CE5,U+18CE5,𘳥,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193516'}]"
U+18CE6,Khitan Large Script Character 18CE6,U+18CE6,𘳦,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193522'}]"
U+18CE7,Khitan Large Script Character 18CE7,U+18CE7,𘳧,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193528'}]"
U+18CE8,Khitan Large Script Character 18CE8,U+18CE8,𘳨,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193534'}]"
U+18CE9,Khitan Large Script Character 18CE9,U+18CE9,𘳩,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193539'}]"
U+18CEA,Khitan Large Script Character 18CEA,U+18CEA,𘳪,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193545'}]"
U+18CEB,Khitan Large Script Character 18CEB,U+18CEB,𘳫,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193552'}]"
U+18CEC,Khitan Large Script Character 18CEC,U+18CEC,𘳬,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193558'}]"
U+18CED,Khitan Large Script Character 18CED,U+18CED,𘳭,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193566'}]"
U+18CEE,Khitan Large Script Character 18CEE,U+18CEE,𘳮,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193573'}]"
U+18CEF,Khitan Large Script Character 18CEF,U+18CEF,𘳯,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193581'}]"
U+18CF0,Khitan Large Script Character 18CF0,U+18CF0,𘳰,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193587'}]"
U+18CF1,Khitan Large Script Character 18CF1,U+18CF1,𘳱,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193592'}]"
U+18CF2,Khitan Large Script Character 18CF2,U+18CF2,𘳲,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193598'}]"
U+18CF3,Khitan Large Script Character 18CF3,U+18CF3,𘳳,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193604'}]"
U+18CF4,Khitan Large Script Character 18CF4,U+18CF4,𘳴,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193610'}]"
U+18CF5,Khitan Large Script Character 18CF5,U+18CF5,𘳵,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193615'}]"
U+18CF6,Khitan Large Script Character 18CF6,U+18CF6,𘳶,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193623'}]"
U+18CF7,Khitan Large Script Character 18CF7,U+18CF7,𘳷,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193629'}]"
U+18CF8,Khitan Large Script Character 18CF8,U+18CF8,𘳸,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193636'}]"
U+18CF9,Khitan Large Script Character 18CF9,U+18CF9,𘳹,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193642'}]"
U+18CFA,Khitan Large Script Character 18CFA,U+18CFA,𘳺,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193648'}]"
U+18CFB,Khitan Large Script Character 18CFB,U+18CFB,𘳻,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193654'}]"
U+18CFC,Khitan Large Script Character 18CFC,U+18CFC,𘳼,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193659'}]"
U+18CFD,Khitan Large Script Character 18CFD,U+18CFD,𘳽,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193665'}]"
U+18CFE,Khitan Large Script Character 18CFE,U+18CFE,𘳾,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193671'}]"
U+18CFF,Khitan Large Script Character 18CFF,U+18CFF,𘳿,,0,[],[],,Unicode Block,"[{'source_name': 'Unicode', 'url': 'Unicode Block U+18B00–U+18CFF', 'fetched_at': '2025-09-22T17:38:31.193677'}]"
